_id,usuario_id,tipo,titulo,mensagem,dados.pedido_id,dados.restaurante_id,data_criacao,lida,data_leitura,acao.tipo,acao.parametros.pedido_id,plataforma[0],enviada,prioridade
683d8d07c709d34c0311f4b4,683d8d05c709d34c0311e421,avaliacao_lembrete,Ocer xiphias chirographum ex.,Amita caecus comes tepesco absum capillus curvo vere tertius.,683d8d06c709d34c0311e9d3,683d8d05c709d34c0311e488,2025-04-28T12:36:12.463Z,true,,abrir_pedido,683d8d06c709d34c0311e9d3,app_mobile,true,media
683d8d07c709d34c0311f4bc,683d8d05c709d34c0311e461,promocao,Desidero cetera caelestis verbum.,Vallum correptius magnam odit dolores accusamus.,683d8d06c709d34c0311e9d6,683d8d05c709d34c0311e48f,2025-05-12T11:51:21.421Z,true,,abrir_pedido,683d8d06c709d34c0311e9d6,app_mobile,true,media
683d8d07c709d34c0311f4bd,683d8d05c709d34c0311e461,status_pedido,In strues abscido adstringo.,Recusandae avarus caput libero vestigium abutor audax suppono canonicus depulso.,683d8d06c709d34c0311e9d6,683d8d05c709d34c0311e48f,2025-04-08T23:18:33.851Z,true,,abrir_pedido,683d8d06c709d34c0311e9d6,app_mobile,true,baixa
683d8d07c709d34c0311f4be,683d8d05c709d34c0311e461,status_pedido,Ter doloribus beatae beneficium.,Conscendo umbra vilis ancilla anser vos coerceo ipsa uberrime.,683d8d06c709d34c0311e9d6,683d8d05c709d34c0311e48f,2025-04-18T00:27:37.694Z,false,,abrir_pedido,683d8d06c709d34c0311e9d6,app_mobile,true,media
683d8d07c709d34c0311f4bf,683d8d05c709d34c0311e2ea,avaliacao_lembrete,Inventore crudelis adinventitias timidus.,Adhaero torrens spargo tantum bos dapifer aggredior vesica.,683d8d06c709d34c0311e9d7,683d8d05c709d34c0311e49d,2025-05-26T14:32:00.754Z,true,,abrir_pedido,683d8d06c709d34c0311e9d7,app_mobile,true,alta
683d8d07c709d34c0311f4c2,683d8d05c709d34c0311e37d,avaliacao_lembrete,Adduco voluptatem ustulo supra.,Casso atavus certe cohaero ascit carcer amaritudo antepono comburo colo.,683d8d06c709d34c0311e9d8,683d8d05c709d34c0311e484,2025-05-04T05:42:56.806Z,true,,abrir_pedido,683d8d06c709d34c0311e9d8,app_mobile,true,baixa
683d8d07c709d34c0311f4ca,683d8d05c709d34c0311e3ff,status_pedido,Aufero creator fugiat arcus.,Tonsor suffragium sponte aureus reprehenderit confugo basium corpus perspiciatis contego.,683d8d06c709d34c0311e9da,683d8d05c709d34c0311e484,2025-01-22T16:10:28.539Z,true,,abrir_pedido,683d8d06c709d34c0311e9da,app_mobile,true,media
683d8d07c709d34c0311f4cb,683d8d05c709d34c0311e345,status_pedido,Ocer veritas pariatur tego.,Demulceo minima cilicium amitto cerno asporto vito.,683d8d06c709d34c0311e9db,683d8d05c709d34c0311e487,2025-01-13T10:05:20.190Z,true,,abrir_pedido,683d8d06c709d34c0311e9db,app_mobile,true,baixa
683d8d07c709d34c0311f4d1,683d8d05c709d34c0311e3c9,status_pedido,Caute doloremque sapiente ultra.,Tamisium patior altus via ter audacia somnus avarus ubi.,683d8d06c709d34c0311e9dd,683d8d05c709d34c0311e47b,2025-05-28T04:51:37.238Z,false,,abrir_pedido,683d8d06c709d34c0311e9dd,app_mobile,true,media
683d8d07c709d34c0311f4d5,683d8d05c709d34c0311e301,promocao,Tondeo terminatio tantillus acervus.,Comptus thymbra creo eum.,683d8d06c709d34c0311e9de,683d8d05c709d34c0311e48e,2024-09-11T04:06:06.506Z,false,,abrir_pedido,683d8d06c709d34c0311e9de,app_mobile,true,alta
683d8d07c709d34c0311f4d6,683d8d05c709d34c0311e301,status_pedido,Cerno at solus infit.,Ambitus sapiente cotidie.,683d8d06c709d34c0311e9de,683d8d05c709d34c0311e48e,2024-11-14T07:43:46.359Z,false,,abrir_pedido,683d8d06c709d34c0311e9de,app_mobile,true,media
683d8d07c709d34c0311f4da,683d8d05c709d34c0311e3b3,avaliacao_lembrete,Vita audeo accendo decipio.,Ad arto viduo.,683d8d06c709d34c0311e9e0,683d8d05c709d34c0311e49e,2025-04-03T10:58:20.551Z,false,,abrir_pedido,683d8d06c709d34c0311e9e0,app_mobile,true,alta
683d8d07c709d34c0311f4e0,683d8d05c709d34c0311e425,promocao,Adiuvo adstringo ventus denuo.,Varius viduo atrox trucido turbo.,683d8d06c709d34c0311e9e2,683d8d05c709d34c0311e495,2024-09-01T18:35:08.017Z,false,,abrir_pedido,683d8d06c709d34c0311e9e2,app_mobile,true,alta
683d8d07c709d34c0311f4e5,683d8d05c709d34c0311e2e8,avaliacao_lembrete,Itaque undique adiuvo vicinus.,Supellex averto quae abbas vomer accedo.,683d8d06c709d34c0311e9e3,683d8d05c709d34c0311e4a3,2025-05-10T13:51:15.189Z,true,,abrir_pedido,683d8d06c709d34c0311e9e3,app_mobile,true,baixa
683d8d07c709d34c0311f4eb,683d8d05c709d34c0311e30f,avaliacao_lembrete,Facere adeptio surgo vallum.,Esse sono condico dolorum appello.,683d8d06c709d34c0311e9e5,683d8d05c709d34c0311e499,2024-09-07T20:13:04.950Z,false,,abrir_pedido,683d8d06c709d34c0311e9e5,app_mobile,true,alta
683d8d07c709d34c0311f4ed,683d8d05c709d34c0311e300,status_pedido,Coniecto depereo demulceo clamo.,Hic dapifer aedificium alius.,683d8d06c709d34c0311e9e6,683d8d05c709d34c0311e482,2025-02-17T16:18:05.596Z,true,,abrir_pedido,683d8d06c709d34c0311e9e6,app_mobile,true,alta
683d8d07c709d34c0311f4f8,683d8d05c709d34c0311e2e1,status_pedido,Civis varietas bis maxime.,Adipiscor cibo venia crur aggero ab.,683d8d06c709d34c0311e9ea,683d8d05c709d34c0311e49e,2025-02-28T00:00:49.440Z,false,,abrir_pedido,683d8d06c709d34c0311e9ea,app_mobile,true,baixa
683d8d07c709d34c0311f4fc,683d8d05c709d34c0311e436,status_pedido,Victus degero vallum vehemens.,Calamitas vesica solium desidero.,683d8d06c709d34c0311e9eb,683d8d05c709d34c0311e48d,2025-03-21T20:04:33.891Z,false,,abrir_pedido,683d8d06c709d34c0311e9eb,app_mobile,true,alta
683d8d07c709d34c0311f4ff,683d8d05c709d34c0311e445,promocao,Summa cognomen vehemens aqua.,Tametsi centum ager coepi thesaurus absconditus minus aureus solitudo.,683d8d06c709d34c0311e9ec,683d8d05c709d34c0311e47f,2024-12-12T03:39:18.813Z,false,,abrir_pedido,683d8d06c709d34c0311e9ec,app_mobile,true,alta
683d8d07c709d34c0311f500,683d8d05c709d34c0311e445,status_pedido,Sonitus quae alioqui dolore.,Cras vaco cilicium.,683d8d06c709d34c0311e9ec,683d8d05c709d34c0311e47f,2024-11-15T20:18:50.736Z,false,,abrir_pedido,683d8d06c709d34c0311e9ec,app_mobile,true,alta
683d8d07c709d34c0311f504,683d8d05c709d34c0311e31a,avaliacao_lembrete,Urbanus aequus curvo ventito.,Ocer crepusculum beatus arguo validus.,683d8d06c709d34c0311e9ee,683d8d05c709d34c0311e47d,2025-05-31T06:41:47.081Z,false,,abrir_pedido,683d8d06c709d34c0311e9ee,app_mobile,true,baixa
683d8d07c709d34c0311f505,683d8d05c709d34c0311e31a,promocao,Pariatur iusto virga pauper.,Toties taedium ipsum voveo auctus eius sumptus acceptus turbo.,683d8d06c709d34c0311e9ee,683d8d05c709d34c0311e47d,2025-05-29T06:17:20.351Z,false,,abrir_pedido,683d8d06c709d34c0311e9ee,app_mobile,true,baixa
683d8d07c709d34c0311f509,683d8d05c709d34c0311e285,promocao,Combibo custodia arto subseco.,Tergeo somniculosus sulum suggero traho.,683d8d06c709d34c0311e9ef,683d8d05c709d34c0311e47b,2025-01-24T01:37:40.195Z,false,,abrir_pedido,683d8d06c709d34c0311e9ef,app_mobile,true,baixa
683d8d07c709d34c0311f50b,683d8d05c709d34c0311e339,promocao,At vicissitudo civitas et.,Aduro defleo spero vestrum adamo vesco subiungo tripudio sub.,683d8d06c709d34c0311e9f0,683d8d05c709d34c0311e484,2025-01-22T09:57:35.247Z,false,,abrir_pedido,683d8d06c709d34c0311e9f0,app_mobile,true,alta
683d8d07c709d34c0311f50f,683d8d05c709d34c0311e3fe,status_pedido,Damnatio dolorem non natus.,Spargo decens perspiciatis.,683d8d06c709d34c0311e9f1,683d8d05c709d34c0311e496,2025-02-27T16:48:17.929Z,false,,abrir_pedido,683d8d06c709d34c0311e9f1,app_mobile,true,media
683d8d07c709d34c0311f511,683d8d05c709d34c0311e3c3,avaliacao_lembrete,Vulticulus uter coruscus sint.,Stabilis cohibeo depopulo clarus arx.,683d8d06c709d34c0311e9f2,683d8d05c709d34c0311e498,2025-05-14T17:37:17.291Z,false,,abrir_pedido,683d8d06c709d34c0311e9f2,app_mobile,true,media
683d8d07c709d34c0311f512,683d8d05c709d34c0311e3c3,status_pedido,Vere basium succedo vapulus.,Aspernatur autem coerceo aduro agnosco acervus aperiam patruus.,683d8d06c709d34c0311e9f2,683d8d05c709d34c0311e498,2025-05-29T06:09:46.811Z,true,,abrir_pedido,683d8d06c709d34c0311e9f2,app_mobile,true,alta
683d8d07c709d34c0311f519,683d8d05c709d34c0311e3b3,avaliacao_lembrete,Amplexus quam distinctio tametsi.,Cattus ipsam suspendo ea deripio.,683d8d06c709d34c0311e9f5,683d8d05c709d34c0311e479,2025-05-27T12:40:49.812Z,true,,abrir_pedido,683d8d06c709d34c0311e9f5,app_mobile,true,media
683d8d07c709d34c0311f51a,683d8d05c709d34c0311e3b3,promocao,Sint creator accommodo annus.,Vorax amicitia absorbeo commemoro accedo turbo desolo barba.,683d8d06c709d34c0311e9f5,683d8d05c709d34c0311e479,2025-01-08T22:05:45.916Z,false,,abrir_pedido,683d8d06c709d34c0311e9f5,app_mobile,true,baixa
683d8d07c709d34c0311f51b,683d8d05c709d34c0311e3b3,status_pedido,Audax eius eos traho.,Tui alius pecto taedium.,683d8d06c709d34c0311e9f5,683d8d05c709d34c0311e479,2025-05-17T03:58:14.440Z,false,,abrir_pedido,683d8d06c709d34c0311e9f5,app_mobile,true,baixa
683d8d07c709d34c0311f51c,683d8d05c709d34c0311e2c5,status_pedido,Animadverto solum solitudo recusandae.,Catena tardus velum vos bellum supra.,683d8d06c709d34c0311e9f6,683d8d05c709d34c0311e492,2025-02-13T22:21:26.728Z,true,,abrir_pedido,683d8d06c709d34c0311e9f6,app_mobile,true,media
683d8d07c709d34c0311f528,683d8d05c709d34c0311e2ed,status_pedido,Accusamus comis timidus vilis.,Dolore nisi reprehenderit aliquid depraedor defungo undique aut voco cenaculum.,683d8d06c709d34c0311e9fa,683d8d05c709d34c0311e49d,2025-05-04T00:48:38.105Z,false,,abrir_pedido,683d8d06c709d34c0311e9fa,app_mobile,true,alta
683d8d07c709d34c0311f529,683d8d05c709d34c0311e2ed,avaliacao_lembrete,Traho deputo patior copia.,Fuga coepi altus veritas crudelis.,683d8d06c709d34c0311e9fa,683d8d05c709d34c0311e49d,2025-05-15T07:12:17.836Z,true,,abrir_pedido,683d8d06c709d34c0311e9fa,app_mobile,true,baixa
683d8d07c709d34c0311f52b,683d8d05c709d34c0311e364,status_pedido,Cuppedia hic astrum voro.,Derelinquo blanditiis defetiscor conqueror.,683d8d06c709d34c0311e9fb,683d8d05c709d34c0311e488,2024-12-30T17:10:53.796Z,true,,abrir_pedido,683d8d06c709d34c0311e9fb,app_mobile,true,media
683d8d07c709d34c0311f52f,683d8d05c709d34c0311e2e1,avaliacao_lembrete,Quas delectus fugiat repellat.,Articulus alioqui tricesimus suppellex tam.,683d8d06c709d34c0311e9fc,683d8d05c709d34c0311e494,2025-04-06T03:15:18.041Z,false,,abrir_pedido,683d8d06c709d34c0311e9fc,app_mobile,true,baixa
683d8d07c709d34c0311f530,683d8d05c709d34c0311e2e1,status_pedido,Ter ait ea bos.,Aperte conicio tripudio veritas audax voluptas.,683d8d06c709d34c0311e9fc,683d8d05c709d34c0311e494,2025-01-15T19:04:04.759Z,true,,abrir_pedido,683d8d06c709d34c0311e9fc,app_mobile,true,alta
683d8d07c709d34c0311f541,683d8d05c709d34c0311e44b,avaliacao_lembrete,Sponte ex deripio venia.,Abundans vulariter capillus constans sopor sufficio decimus utpote utique.,683d8d06c709d34c0311ea02,683d8d05c709d34c0311e47d,2024-12-08T20:16:00.047Z,false,,abrir_pedido,683d8d06c709d34c0311ea02,app_mobile,true,alta
683d8d07c709d34c0311f543,683d8d05c709d34c0311e3dc,promocao,Vergo sed laudantium atrox.,Aspernatur venio avaritia cauda animi.,683d8d06c709d34c0311ea03,683d8d05c709d34c0311e49b,2025-02-23T03:53:09.749Z,false,,abrir_pedido,683d8d06c709d34c0311ea03,app_mobile,true,baixa
683d8d07c709d34c0311f54d,683d8d05c709d34c0311e2d8,status_pedido,Adipiscor doloribus pecus timor.,Censura adsuesco tener aestas.,683d8d06c709d34c0311ea06,683d8d05c709d34c0311e479,2025-02-11T23:33:55.190Z,false,,abrir_pedido,683d8d06c709d34c0311ea06,app_mobile,true,baixa
683d8d07c709d34c0311f54f,683d8d05c709d34c0311e2df,avaliacao_lembrete,Deripio comptus defluo bene.,Animi modi tyrannus aequus bonus tersus.,683d8d06c709d34c0311ea07,683d8d05c709d34c0311e496,2025-02-06T13:37:18.845Z,false,,abrir_pedido,683d8d06c709d34c0311ea07,app_mobile,true,baixa
683d8d07c709d34c0311f55e,683d8d05c709d34c0311e39d,avaliacao_lembrete,Assumenda denique atavus cui.,Allatus admiratio aequus avarus deorsum attonbitus verecundia iusto argumentum.,683d8d06c709d34c0311ea0c,683d8d05c709d34c0311e479,2025-05-19T14:45:48.419Z,false,,abrir_pedido,683d8d06c709d34c0311ea0c,app_mobile,true,baixa
683d8d07c709d34c0311f561,683d8d05c709d34c0311e435,promocao,Ab voco cado architecto.,Causa vulnero angelus tristis succurro cibo.,683d8d06c709d34c0311ea0d,683d8d05c709d34c0311e49f,2025-05-09T03:07:14.300Z,true,,abrir_pedido,683d8d06c709d34c0311ea0d,app_mobile,true,baixa
683d8d07c709d34c0311f566,683d8d05c709d34c0311e351,avaliacao_lembrete,Desolo caelestis substantia varius.,Eius caveo coepi atqui clibanus voco.,683d8d06c709d34c0311ea0e,683d8d05c709d34c0311e4a0,2025-02-06T11:52:39.343Z,false,,abrir_pedido,683d8d06c709d34c0311ea0e,app_mobile,true,alta
683d8d07c709d34c0311f568,683d8d05c709d34c0311e283,avaliacao_lembrete,Iure pel correptius trucido.,Charisma statim averto.,683d8d06c709d34c0311ea0f,683d8d05c709d34c0311e47d,2025-03-15T04:54:46.341Z,false,,abrir_pedido,683d8d06c709d34c0311ea0f,app_mobile,true,baixa
683d8d07c709d34c0311f569,683d8d05c709d34c0311e283,status_pedido,Statim tener viscus urbs.,Statua abutor depromo clarus convoco thesis ratione.,683d8d06c709d34c0311ea0f,683d8d05c709d34c0311e47d,2025-02-02T07:29:10.626Z,true,,abrir_pedido,683d8d06c709d34c0311ea0f,app_mobile,true,alta
683d8d07c709d34c0311f56c,683d8d05c709d34c0311e457,promocao,Tutamen corrupti thesaurus esse.,Aeneus viscus atrox.,683d8d06c709d34c0311ea10,683d8d05c709d34c0311e48e,2025-01-31T07:16:05.626Z,false,,abrir_pedido,683d8d06c709d34c0311ea10,app_mobile,true,alta
683d8d07c709d34c0311f56e,683d8d05c709d34c0311e3d2,promocao,Callide aegre damno asperiores.,Caute adulatio iusto facere facere despecto.,683d8d06c709d34c0311ea11,683d8d05c709d34c0311e493,2025-02-20T20:04:54.866Z,true,,abrir_pedido,683d8d06c709d34c0311ea11,app_mobile,true,media
683d8d07c709d34c0311f56f,683d8d05c709d34c0311e3d2,avaliacao_lembrete,Aptus artificiose vita verus.,Viduo crux utroque volup demulceo speculum celo.,683d8d06c709d34c0311ea11,683d8d05c709d34c0311e493,2025-03-18T11:52:32.955Z,true,,abrir_pedido,683d8d06c709d34c0311ea11,app_mobile,true,media
683d8d07c709d34c0311f574,683d8d05c709d34c0311e2d0,status_pedido,Communis suscipit sumo commodi.,Nisi cohibeo ultio tristis.,683d8d06c709d34c0311ea13,683d8d05c709d34c0311e487,2025-05-23T03:48:15.233Z,true,,abrir_pedido,683d8d06c709d34c0311ea13,app_mobile,true,baixa
683d8d07c709d34c0311f578,683d8d05c709d34c0311e3e6,status_pedido,Nostrum ver quis sunt.,Neque tutis cenaculum eum vae ter.,683d8d06c709d34c0311ea14,683d8d05c709d34c0311e47c,2025-02-20T08:43:01.790Z,false,,abrir_pedido,683d8d06c709d34c0311ea14,app_mobile,true,baixa
683d8d07c709d34c0311f57e,683d8d05c709d34c0311e430,avaliacao_lembrete,Tenax temptatio vir vestrum.,Claro tego tamdiu teneo despecto certus vindico.,683d8d06c709d34c0311ea16,683d8d05c709d34c0311e498,2025-03-22T16:01:22.780Z,false,,abrir_pedido,683d8d06c709d34c0311ea16,app_mobile,true,baixa
683d8d07c709d34c0311f582,683d8d05c709d34c0311e440,status_pedido,Averto deporto tubineus pecus.,Ambitus timidus audax denego.,683d8d06c709d34c0311ea18,683d8d05c709d34c0311e4a1,2024-07-13T01:36:08.158Z,false,,abrir_pedido,683d8d06c709d34c0311ea18,app_mobile,true,alta
683d8d07c709d34c0311f584,683d8d05c709d34c0311e440,status_pedido,Avaritia sequi viridis dedecor.,Suggero acervus quis cumque sapiente velociter vita vinum templum.,683d8d06c709d34c0311ea18,683d8d05c709d34c0311e4a1,2025-01-01T18:31:18.202Z,false,,abrir_pedido,683d8d06c709d34c0311ea18,app_mobile,true,alta
683d8d07c709d34c0311f585,683d8d05c709d34c0311e3bf,promocao,Studio calamitas pecto deinde.,Canis ater terra turba censura beatus cuppedia cito teres.,683d8d06c709d34c0311ea19,683d8d05c709d34c0311e4a7,2025-04-26T15:28:14.396Z,false,,abrir_pedido,683d8d06c709d34c0311ea19,app_mobile,true,media
683d8d07c709d34c0311f587,683d8d05c709d34c0311e3bf,status_pedido,Sophismata adstringo cilicium bestia.,Deleo cursus tabesco.,683d8d06c709d34c0311ea19,683d8d05c709d34c0311e4a7,2025-05-06T20:22:48.103Z,false,,abrir_pedido,683d8d06c709d34c0311ea19,app_mobile,true,media
683d8d07c709d34c0311f589,683d8d05c709d34c0311e2b4,avaliacao_lembrete,Tabesco surgo vespillo aequus.,Carmen vinum depulso theca conventus color.,683d8d06c709d34c0311ea1a,683d8d05c709d34c0311e48e,2024-08-09T17:01:06.223Z,false,,abrir_pedido,683d8d06c709d34c0311ea1a,app_mobile,true,media
683d8d07c709d34c0311f58a,683d8d05c709d34c0311e2b4,avaliacao_lembrete,Correptius admiratio alveus sopor.,Taceo adeptio balbus degenero verbera sollers causa.,683d8d06c709d34c0311ea1a,683d8d05c709d34c0311e48e,2024-10-04T18:05:24.976Z,false,,abrir_pedido,683d8d06c709d34c0311ea1a,app_mobile,true,alta
683d8d07c709d34c0311f593,683d8d05c709d34c0311e476,avaliacao_lembrete,Demum vilis corroboro quasi.,Exercitationem teneo beneficium ago abduco.,683d8d06c709d34c0311ea1d,683d8d05c709d34c0311e492,2025-03-01T12:23:03.449Z,false,,abrir_pedido,683d8d06c709d34c0311ea1d,app_mobile,true,alta
683d8d07c709d34c0311f59f,683d8d05c709d34c0311e431,avaliacao_lembrete,Adsuesco perferendis depraedor sodalitas.,Totus via cito claustrum.,683d8d06c709d34c0311ea21,683d8d05c709d34c0311e4a7,2025-02-13T23:09:49.374Z,true,,abrir_pedido,683d8d06c709d34c0311ea21,app_mobile,true,media
683d8d07c709d34c0311f5a6,683d8d05c709d34c0311e45c,status_pedido,Alter cattus quaerat ultio.,Acer ademptio terebro tui careo supra deprimo.,683d8d06c709d34c0311ea24,683d8d05c709d34c0311e48b,2025-04-15T20:03:39.242Z,false,,abrir_pedido,683d8d06c709d34c0311ea24,app_mobile,true,media
683d8d07c709d34c0311f5aa,683d8d05c709d34c0311e3e5,status_pedido,Voluptatibus causa spero adeptio.,Traho claustrum admoveo.,683d8d06c709d34c0311ea25,683d8d05c709d34c0311e477,2024-10-27T21:02:24.506Z,true,,abrir_pedido,683d8d06c709d34c0311ea25,app_mobile,true,media
683d8d07c709d34c0311f5af,683d8d05c709d34c0311e3ba,status_pedido,Spero ascit ad suggero.,Somnus absconditus spoliatio cubo.,683d8d06c709d34c0311ea27,683d8d05c709d34c0311e477,2025-05-07T21:42:21.913Z,false,,abrir_pedido,683d8d06c709d34c0311ea27,app_mobile,true,baixa
683d8d07c709d34c0311f5b3,683d8d05c709d34c0311e2fb,promocao,Avarus velut tibi ambulo.,Dolores adimpleo creta adsidue.,683d8d06c709d34c0311ea28,683d8d05c709d34c0311e48b,2025-04-27T06:57:44.052Z,true,,abrir_pedido,683d8d06c709d34c0311ea28,app_mobile,true,alta
683d8d07c709d34c0311f5b4,683d8d05c709d34c0311e2fb,promocao,Degero absum subiungo admoveo.,Concido alter deduco chirographum aegrotatio currus.,683d8d06c709d34c0311ea28,683d8d05c709d34c0311e48b,2025-05-23T23:51:30.414Z,true,,abrir_pedido,683d8d06c709d34c0311ea28,app_mobile,true,media
683d8d07c709d34c0311f5b5,683d8d05c709d34c0311e314,promocao,Comes antepono civis allatus.,Aer cibo admiratio synagoga umerus attero via.,683d8d06c709d34c0311ea29,683d8d05c709d34c0311e490,2025-05-13T02:18:23.952Z,true,,abrir_pedido,683d8d06c709d34c0311ea29,app_mobile,true,alta
683d8d07c709d34c0311f5ba,683d8d05c709d34c0311e44a,status_pedido,Colo cupiditate venia avarus.,Ademptio vomica voluptates supplanto caterva consequatur debitis.,683d8d06c709d34c0311ea2a,683d8d05c709d34c0311e49b,2025-02-02T06:34:22.403Z,true,,abrir_pedido,683d8d06c709d34c0311ea2a,app_mobile,true,media
683d8d07c709d34c0311f5bb,683d8d05c709d34c0311e41a,status_pedido,Depereo aduro laborum cornu.,Canto temperantia voluptas ad minima despecto adduco tener fugit.,683d8d06c709d34c0311ea2b,683d8d05c709d34c0311e4a8,2025-02-24T20:29:58.946Z,false,,abrir_pedido,683d8d06c709d34c0311ea2b,app_mobile,true,alta
683d8d07c709d34c0311f5c7,683d8d05c709d34c0311e2bf,avaliacao_lembrete,Alienus cauda umerus tabesco.,Certus copiose vicissitudo.,683d8d06c709d34c0311ea2f,683d8d05c709d34c0311e483,2025-05-30T20:07:29.203Z,true,,abrir_pedido,683d8d06c709d34c0311ea2f,app_mobile,true,baixa
683d8d07c709d34c0311f5d9,683d8d05c709d34c0311e2f4,avaliacao_lembrete,Deripio pectus surculus nostrum.,Non cupiditate corporis claudeo consequatur necessitatibus.,683d8d06c709d34c0311ea35,683d8d05c709d34c0311e4a3,2025-04-19T13:35:09.983Z,false,,abrir_pedido,683d8d06c709d34c0311ea35,app_mobile,true,alta
683d8d07c709d34c0311f5e0,683d8d05c709d34c0311e410,avaliacao_lembrete,Ubi benigne cibo alveus.,Fuga hic summisse creta causa quis laboriosam adeo comes.,683d8d06c709d34c0311ea37,683d8d05c709d34c0311e488,2025-05-12T16:36:28.319Z,false,,abrir_pedido,683d8d06c709d34c0311ea37,app_mobile,true,alta
683d8d07c709d34c0311f5e1,683d8d05c709d34c0311e410,promocao,Adicio aliquam theca incidunt.,Dens tepesco soluta deficio decens crux articulus.,683d8d06c709d34c0311ea37,683d8d05c709d34c0311e488,2025-05-15T05:22:39.079Z,false,,abrir_pedido,683d8d06c709d34c0311ea37,app_mobile,true,baixa
683d8d07c709d34c0311f5e3,683d8d05c709d34c0311e458,avaliacao_lembrete,Suadeo peior ipsum abscido.,Vulariter currus solium tredecim defessus torqueo.,683d8d06c709d34c0311ea38,683d8d05c709d34c0311e491,2025-04-29T03:33:36.919Z,false,,abrir_pedido,683d8d06c709d34c0311ea38,app_mobile,true,baixa
683d8d07c709d34c0311f5e5,683d8d05c709d34c0311e358,promocao,Alius tego asperiores officia.,Tribuo vulgaris tardus dedico cura dicta tepidus.,683d8d06c709d34c0311ea39,683d8d05c709d34c0311e48a,2025-05-26T00:16:50.618Z,true,,abrir_pedido,683d8d06c709d34c0311ea39,app_mobile,true,baixa
683d8d07c709d34c0311f5ea,683d8d05c709d34c0311e2e8,promocao,Cernuus infit colligo calco.,Aegrus templum vomito apparatus sordeo utilis.,683d8d06c709d34c0311ea3a,683d8d05c709d34c0311e47b,2024-12-17T07:06:16.505Z,false,,abrir_pedido,683d8d06c709d34c0311ea3a,app_mobile,true,alta
683d8d07c709d34c0311f5ec,683d8d05c709d34c0311e3d4,promocao,Sopor depraedor sto cura.,Casso degusto denique antepono sint corroboro acerbitas.,683d8d06c709d34c0311ea3b,683d8d05c709d34c0311e49c,2025-05-16T23:50:13.306Z,true,,abrir_pedido,683d8d06c709d34c0311ea3b,app_mobile,true,alta
683d8d07c709d34c0311f5ee,683d8d05c709d34c0311e3fb,avaliacao_lembrete,Blandior xiphias victus angustus.,Abbas terminatio veritatis solium subvenio voluptatibus artificiose solium.,683d8d06c709d34c0311ea3c,683d8d05c709d34c0311e4a3,2025-05-08T04:53:23.035Z,false,,abrir_pedido,683d8d06c709d34c0311ea3c,app_mobile,true,media
683d8d07c709d34c0311f5f3,683d8d05c709d34c0311e3a4,avaliacao_lembrete,Illum defetiscor teneo adulatio.,Quia credo synagoga tersus patria officia assumenda clamo temporibus timor.,683d8d06c709d34c0311ea3d,683d8d05c709d34c0311e486,2024-09-20T02:15:05.378Z,false,,abrir_pedido,683d8d06c709d34c0311ea3d,app_mobile,true,baixa
683d8d07c709d34c0311f5fc,683d8d05c709d34c0311e39c,promocao,Attonbitus trepide possimus aggredior.,Atque ara laborum catena ratione iusto tricesimus.,683d8d06c709d34c0311ea40,683d8d05c709d34c0311e48d,2025-03-11T13:41:10.555Z,false,,abrir_pedido,683d8d06c709d34c0311ea40,app_mobile,true,alta
683d8d07c709d34c0311f601,683d8d05c709d34c0311e43e,status_pedido,Coepi voro contego vel.,Deprecator decimus abscido vomer amet cotidie consequatur appositus ustilo.,683d8d06c709d34c0311ea42,683d8d05c709d34c0311e491,2025-03-20T01:45:47.391Z,false,,abrir_pedido,683d8d06c709d34c0311ea42,app_mobile,true,baixa
683d8d07c709d34c0311f60b,683d8d05c709d34c0311e43b,promocao,Voluptatum alo viscus canis.,Abbas speciosus debilito tamen caput usque acidus circumvenio corrumpo decimus.,683d8d06c709d34c0311ea45,683d8d05c709d34c0311e489,2025-03-15T04:08:52.174Z,true,,abrir_pedido,683d8d06c709d34c0311ea45,app_mobile,true,alta
683d8d07c709d34c0311f60d,683d8d05c709d34c0311e408,status_pedido,Testimonium cuius uterque curtus.,Tabula degero veniam complectus illo fugit trans.,683d8d06c709d34c0311ea46,683d8d05c709d34c0311e4a6,2025-04-30T00:54:59.039Z,true,,abrir_pedido,683d8d06c709d34c0311ea46,app_mobile,true,alta
683d8d07c709d34c0311f60e,683d8d05c709d34c0311e408,avaliacao_lembrete,Attollo valens conservo cunctatio.,Celo thymum capto sub cauda convoco voluptate tepidus votum.,683d8d06c709d34c0311ea46,683d8d05c709d34c0311e4a6,2025-03-15T14:03:31.350Z,false,,abrir_pedido,683d8d06c709d34c0311ea46,app_mobile,true,media
683d8d07c709d34c0311f618,683d8d05c709d34c0311e2cf,avaliacao_lembrete,Verto arguo vulnero speculum.,Baiulus verbum admoneo conspergo vesco cubicularis.,683d8d06c709d34c0311ea4a,683d8d05c709d34c0311e4a1,2025-04-14T06:28:25.811Z,false,,abrir_pedido,683d8d06c709d34c0311ea4a,app_mobile,true,media
683d8d07c709d34c0311f61b,683d8d05c709d34c0311e398,promocao,Tredecim totidem deludo crudelis.,Deprecator vesica officia coerceo terreo eligendi.,683d8d06c709d34c0311ea4b,683d8d05c709d34c0311e498,2025-05-09T17:46:24.339Z,false,,abrir_pedido,683d8d06c709d34c0311ea4b,app_mobile,true,baixa
